episode,reward,running_avg,steps
641,125.47448365496632,-7.948582440974172,910
642,58.50980214632611,-5.781983339006761,996
643,-57.02199925295071,-6.23972194538262,1000
644,-140.73994515435473,-8.37686183985851,132
645,191.61874024300076,-3.8972044088241584,468
646,-24.048837367185016,-4.095797880638717,160
647,-95.4063238639867,-5.318710196109744,1000
648,188.64080090206232,-1.181232926662626,314
649,-63.391348111791615,-2.1892973148672614,1000
650,-48.09959622162176,-2.7154578754440335,1000
651,-14.08434453389098,-2.1731651053380143,1000
652,238.94273920782604,2.6542194022872025,442
653,145.97563402147352,6.224230664254153,902
654,-29.237236264297337,5.798397946465129,1000
655,106.15050048174115,8.634547748330135,878
656,-62.55604146701157,12.81501458164027,100
657,184.52481773684733,17.108101773830715,673
658,235.70394481874857,21.546005445435622,238
659,60.267447533421624,23.34797800374222,1000
660,-4.549503392386015,23.93556454726534,116
661,-23.136560769437352,24.357206933246882,94
662,-85.37136741001537,24.167001671325597,64
663,-49.75344085425441,23.26600353785039,71
664,-25.237855948577263,22.45247507742104,63
665,-17.746610647891643,23.644546566389312,143
666,-31.858464258146228,21.220328994913203,59
667,-24.502849462341743,21.30039602022518,92
668,39.7008804414171,21.8262110888076,109
669,-11.710524563423789,21.11766426381444,107
670,-59.878249833346956,20.115255037436732,118
671,8.54885607979098,20.028867656724028,155
672,42.26432137183224,17.40018661450847,112
673,-50.9745242222817,14.669933499285746,131
674,-29.68592091301437,14.00578638455262,128
675,-82.4229934197455,12.384722341310955,95
676,-113.63446727253381,10.67910191322069,82
677,-33.36798622153924,9.458512112218099,121
678,-141.97833115638576,1.0729152926342715,82
679,-99.411462436486,-0.2972109278327199,67
680,-65.55566049862588,-2.558031788933102,116
681,-56.88062735830359,-3.2288415972571665,126
682,-53.57505073990665,-3.2919778998645803,105
683,-41.51682225972817,-3.0764882208384314,117
684,-56.10760644371347,-3.6645746402059096,144
685,-76.20551699028584,-5.147179781158411,172
686,7.9396611533784665,-4.579329427065664,174
687,-21.15585503543565,-3.9629492686161036,116
688,-132.45053052517494,-6.49202030950693,86
689,-164.17898124085923,-9.326828042746031,71
690,-249.58954335984842,-14.055206993558935,84
691,-52.17066535618222,-17.608109973781907,100
692,-35.799888911953886,-19.49430379494751,70
693,-41.398047713736446,-19.181824764163224,139
694,-69.95031043486834,-17.766032069773495,1000
695,-78.17131151653047,-23.161833104964117,114
696,-74.19267001491914,-24.1647097579188,124
697,-60.27588161068006,-23.46210091285267,113
698,156.26323130148427,-24.10965230486423,462
699,-87.52281905560092,-24.59228172374042,91
700,-51.709121414944576,-24.664472227606876,118
701,3.6843160434590914,-24.30909901605987,176
702,-54.335976423010926,-30.17467332867661,1000
703,-47.900086125934635,-34.052187731624784,1000
704,-59.85185712920053,-34.66448014892284,1000
705,-59.40138149159593,-37.97551778838959,1000
706,-71.6914516829629,-38.158225992708616,1000
707,-17.395303362112738,-42.196628414687815,1000
708,-29.745591600763188,-47.50561914307805,1000
709,-34.836664981005974,-49.40770139336661,1000
710,-81.47759346981258,-50.94626319491514,1000
711,-7.778441302546906,-50.63910080557733,1000
712,-79.80739586178811,-50.527821374612785,1000
713,131.49186789535173,-46.90291519962066,630
714,-1.2667405164635006,-46.42349289097838,1000
715,-6.496378043024174,-46.19848823888103,1000
716,9.337839569399211,-45.374562162330115,1000
717,63.88280449018464,-43.6068490832796,1000
718,-2.541504301797562,-44.45169677814389,1000
719,-33.847362775155396,-44.894433542378515,1000
720,208.7506802405518,-39.52185494090054,504
721,239.6875203060501,-34.89908165637536,777
722,219.53982477503263,-31.353571588311354,636
723,255.37184559922758,-25.226644191881167,325
724,12.482224811822562,-24.383281277384427,122
725,141.96051799830823,-19.895611049023348,766
726,-27.37020432532021,-18.170325790079076,1000
727,208.44736257744626,-13.334018814099363,552
728,154.67140439207856,-7.401024103130073,340
729,248.78159572226457,-0.4371629399550686,369
730,234.85536789698966,5.57105762795725,497
731,286.81672497380475,12.445004674599408,387
732,31.958078335864684,14.155667256114832,141
733,268.6282951500499,20.358569604310393,232
734,224.7294303144701,25.975310339474063,340
735,-26.48243290089509,26.969772021261882,106
736,177.7183063497373,30.36534492518906,726
737,-14.253798274797418,30.503386060401823,112
738,-15.019241876981994,32.85201183336568,100
739,0.08236416225433629,36.13723874142795,86
740,-6.094889520889041,41.007131818207135,121
741,8.840392237531248,42.227352970081405,104
742,1.7368573801701075,42.978087895923885,116
743,27.15034865540386,44.34905582330669,115
744,15.775683294134751,46.06357569788675,132
745,281.5524862953275,53.25805165412391,787
746,-567.8684464336898,43.384536125748504,100
747,42.726590875449105,45.44458557547109,1000
748,247.66185112128417,47.27255797186709,203
749,186.81373706981935,52.75928909437549,428
750,-91.07068029638916,51.97205791674661,130
751,0.6904483913234571,51.912180563703885,230
752,223.96283762062149,57.47815684457653,376
753,-21.694640641414196,58.00226575426695,158
754,227.51679003800822,63.74963869761113,450
755,-61.07212440051615,63.71622383943273,1000
756,94.84787681366772,67.04701040936533,733
757,-56.75061434809856,66.25990418964562,191
758,-28.588381882460695,66.28304838401166,262
759,-50.390540523893876,65.97197087315391,1000
760,-91.54622227788848,65.77059829699239,1000
761,-36.770100950709086,65.19076510402914,1000
762,18.041977717997753,67.14775257562485,194
763,8.419654086401806,64.68630829944586,270
764,201.23420694792793,68.73632724873369,612
765,239.76998666426724,73.66165454287952,590
766,269.28707254608594,78.86063920241325,318
767,48.15303967862005,78.54604390618195,105
768,278.8468781258192,84.17381155473429,404
769,218.87798460247092,89.2283185022868,531
770,126.68024563333034,87.58690981014236,915
771,-70.02526125019097,81.39265417901754,1000
772,275.2653230965961,82.50716414544881,319
773,247.94644868275765,82.35865620711942,234
774,-76.72017059259463,80.57460829903107,117
775,253.66353218035945,82.8086685826721,285
776,-47.502988920417266,82.40601289077017,75
777,16.303520295818515,78.56313604513761,145
778,255.83529702404363,80.58641389777691,299
779,256.6791461282835,80.7443649058973,366
780,-43.804333062375406,75.17117088671,92
781,-28.99391084355301,68.85495817036283,184
782,183.76864835210807,71.89116957068771,707
783,221.46496654637372,70.9479029986142,428
784,136.36672151176026,69.18064882256,792
785,43.183893128538784,70.57397534314869,1000
786,139.53287159058917,69.81026664796573,708
787,120.97981700083207,72.51493895347832,744
788,5.514433003019747,72.92561245107835,122
789,210.55940622850702,77.1351532924034,874
790,277.36903372298303,82.80443175728084,209
791,195.2787504345174,86.53319892122057,929
792,273.6949672170497,91.97236111795816,359
793,20.08077473059484,91.83096963946198,198
794,23.781371477438924,91.99108340312807,112
795,162.8666142944757,89.61736596311103,819
796,-35.603304506947374,100.26266880164589,1000
797,-40.16609361556841,98.60481511182553,1000
798,195.14709686683966,97.55452002673664,666
799,-21.055188039294723,93.39714152455434,1000
